fr	France	Auvergne	Yssingeaux	Yssingeaux	Иссенжо|Іссенжо
fr	France	Auvergne	Bessay-sur-Allier	Bessay-sur-Allier	Бессе-сюр-Алье|Бесе сир Алије|Бессе-сюр-Альє
fr	France	Auvergne	Cerilly	Cérilly	Серийи|Серії
fr	France	Auvergne	Chavenon	Chavenon	Шавнон
fr	France	Auvergne	Cros	Cros	Кро|Крос
fr	France	Auvergne	Messeix	Messeix	Мессе (Пюи-де-Дом)|Мессе (Пюї-де-Дом)
fr	France	Auvergne	Saint-Genès-la-Tourette	Saint-Genès-la-Tourette	Сен-Жене-ла-Туретт
fr	France	Auvergne	Saint-Germain-de-Salles	Saint-Germain-de-Salles	Сен-Жермен-де-Саль
fr	France	Auvergne	Saint-Nectaire	Saint-Nectaire	Сен-Нектер
fr	France	Auvergne	Vergezac	Vergezac	Вержезак
fr	France	Auvergne	Villeneuve-d'Allier	Villeneuve-d'Allier	Вильнев-д'Алье|Вільнев-д'Альє
fr	France	Auvergne	Parlan	Parlan	Парлан
fr	France	Auvergne	Chastreix-Sancy	Chastreix-Sancy	
fr	France	Auvergne	Saint-Victor-Malescours	Saint-Victor-Malescours	Сен-Виктор-Малескур|Сен-Віктор-Малескур
fr	France	Brittany	Audierne	Audierne	Одьерн|Одјерне|Одьєрн
fr	France	Brittany	Arzon	Arzon	Арзон
fr	France	Brittany	Baden	Baden	Баден|Baden (čvor)|Баден (значения)|Баден (вишезначна одредница)
fr	France	Brittany	Bénodet	Bénodet	Беноде
fr	France	Brittany	Belz	Belz	
fr	France	Brittany	Brelidy	Brélidy	Брелиди|Бреліді
fr	France	Brittany	Brest	Brest	Горад Брэст, Францыя|Брэст|Брест (Франция)|Брест (Франција)|Брест (Француска)|Брест (Франція)
fr	France	Brittany	Carantec	Carantec	Карантек
fr	France	Brittany	Carnac	Carnac	Карнак|Карнак (Француска)
fr	France	Brittany	Cavan	Cavan	
fr	France	Brittany	Châteauneuf-du-Faou	Châteauneuf-du-Faou	Шатонеф-дю-Фау|Шатонеф ди Фау
fr	France	Brittany	Cléden-Cap-Sizun	Cléden-Cap-Sizun	Кледан-Кап-Сизен|Кледан Кап Сизен|Кледан-Кап-Сізен
fr	France	Brittany	Cléder	Cléder	Кледе|Кледер
fr	France	Brittany	Clohars-Carnoët	Clohars-Carnoët	Клоар-Карное|Клоар Карное
fr	France	Brittany	Combourg	Combourg	Комбур
fr	France	Brittany	Combrit	Combrit	Комбри|Комбрі
fr	France	Brittany	Concarneau	Concarneau	Конкарно
fr	France	Brittany	Corlay	Corlay	Корле
fr	France	Brittany	Crozon	Crozon	Крозон
fr	France	Brittany	Damgan	Damgan	Дамган (Франция)|Дамган
fr	France	Brittany	Dinan	Dinan	Динан (Кот-д'Армор)|Динан (Франция)|Динан|Дінан (Кот-д'Армор)
fr	France	Brittany	Dinard	Dinard	Динар|Динар (Француска)|Дінар
fr	France	Brittany	Dol-de-Bretagne	Dol-de-Bretagne	Доль-де-Бретань|Дол де Бретањ
fr	France	Brittany	Esquibien	Esquibien	Ескибьян|Екибјен|Ескіб'ян
fr	France	Brittany	Fouesnant	Fouesnant	Фуенан|Фуэнан
fr	France	Brittany	Fréhel	Fréhel	
fr	France	Brittany	Garlan	Garlan	Гарлан (Франція)
fr	France	Brittany	Gourin	Gourin	Гурен
fr	France	Brittany	Guidel-Plage	Guidel	Гидель|Гідель
fr	France	Brittany	Guiler-sur-Goyen	Guiler-sur-Goyen	Гиле-сюр-Гуаян|Гіле-сюр-Гуаян
fr	France	Brittany	Guilvinec	Guilvinec	Гильвинек|Гільвінек
fr	France	Brittany	Guingamp	Guingamp	Гингам|Генган|Гінгам
fr	France	Brittany	Guisseny	Guissény	Гиссени|Гіссені
fr	France	Brittany	Hennebont	Hennebont	Еннбон|Анбон
fr	France	Brittany	Henon	Hénon	Енон (Кот-д'Армор)
fr	France	Brittany	Henvic	Henvic	Анвик|Анвик (коммуна)|Енвик|Анвік
fr	France	Brittany	Huelgoat	Huelgoat	Юельгоа
fr	France	Brittany	Josselin	Josselin	Жослен
fr	France	Brittany	Epiniac	Epiniac	Епиньяк|Епіньяк
fr	France	Brittany	Kerlouan	Kerlouan	Керлуан
fr	France	Brittany	Lancieux	Lancieux	Лансье (Кот-д'Армор)|Лансьє (Кот-д'Армор)
fr	France	Brittany	Landunvez	Landunvez	Ланденве
fr	France	Brittany	Languenan	Languenan	Лангенан
fr	France	Brittany	Lanvollon	Lanvollon	Ланволлон
fr	France	Brittany	Lannilis	Lannilis	Ланнили|Ланнілі
fr	France	Brittany	Larmor-Baden	Larmor-Baden	Лармор-Бадан
fr	France	Brittany	Larmor-Plage	Larmor-Plage	Лармор-Плаж
fr	France	Brittany	Larmor-Pleubian	Pleubian	Плебьян|Плеб'ян
fr	France	Brittany	La Trinité-sur-Mer	La Trinité-sur-Mer	Ла-Трините-сюр-Мер|Ла-Триніте-сюр-Мер
fr	France	Brittany	Landudec	Landudec	Ландюдек
fr	France	Brittany	Langonnet	Langonnet	Лангонне
fr	France	Brittany	Languidic	Languidic	Лангидик|Лангідік
fr	France	Brittany	Lanildut	Lanildut	Ланильдю|Ланільдю
fr	France	Brittany	Le Pouldu	Clohars-Carnoët	Клоар-Карное|Клоар Карное
fr	France	Brittany	Lézardrieux	Lézardrieux	Лезардрие|Лезардріє
fr	France	Brittany	Lignol	Lignol	Линьоль|Ліньоль
fr	France	Brittany	Locmariaquer	Locmariaquer	Локмариаке|Локмаріаке
fr	France	Brittany	Locmiquelic	Locmiquélic	Локмикелик|Локмікелік
fr	France	Brittany	Locoal Mendon	Locoal-Mendon	Локоаль-Мандон
fr	France	Brittany	Locquenole	Locquénolé	Локеноле
fr	France	Brittany	Locquirec	Locquirec	Локирек|Локірек
fr	France	Brittany	Locronan	Locronan	Локронан
fr	France	Brittany	Loctudy	Loctudy	Локтюди|Локтюді
fr	France	Brittany	Louannec	Louannec	Луаннек
fr	France	Brittany	Mantallot	Mantallot	Манталло
fr	France	Brittany	Mauron	Mauron	Морон
fr	France	Brittany	Merlevenez	Merlevenez	Мерлевне
fr	France	Brittany	Moëlan-sur-Mer	Moëlan-sur-Mer	Моелан-сюр-Мер
fr	France	Brittany	Morgat	Morgat	
fr	France	Brittany	Pénerf	Pénerf	
fr	France	Brittany	Pénestin	Pénestin	Пенестен
fr	France	Brittany	Penmarc'h	Penmarch	Панмарк
fr	France	Brittany	Penvénan	Penvénan	Панвенан
fr	France	Brittany	Pléguien	Pléguien	Плегиан|Плегіан
fr	France	Brittany	Pléhédel	Pléhédel	Плеедель
fr	France	Brittany	Plélauff	Plélauff	Плелофф
fr	France	Brittany	Plélo	Plélo	Плело
fr	France	Brittany	Plérin	Plérin	Плерен
fr	France	Brittany	Plestin-les-Grèves	Plestin-les-Grèves	Плестен-ле-Грев
fr	France	Brittany	Pleumeur-Gautier	Pleumeur-Gautier	Племер-Готье|Племер-Готьє
fr	France	Brittany	Pleurtuit	Pleurtuit	Плертюи|Плертюї
fr	France	Brittany	Pleuven	Pleuven	Плеван (Финистер)|Плеван (Фіністер)
fr	France	Brittany	Plévenon	Plévenon	Плевенон
fr	France	Brittany	Pleyben	Pleyben	Плейбан
fr	France	Brittany	Ploemeur	Ploemeur	Плоемер
fr	France	Brittany	Plomodiern	Plomodiern	Пломодьерн|Пломодьєрн
fr	France	Brittany	Plonéour-Lanvern	Plonéour-Lanvern	Плонеур-Ланверн
fr	France	Brittany	Plogoff	Plogoff	Плогофф|Плогоф
fr	France	Brittany	Plouaret	Plouaret	Плуаре
fr	France	Brittany	Plouarzel	Plouarzel	Плуарзель
fr	France	Brittany	Ploubazlanec	Ploubazlanec	Плубазланек
fr	France	Brittany	Ploubezre	Ploubezre	Плубезр|Плубер
fr	France	Brittany	Plouédern	Plouédern	Плуедерн
fr	France	Brittany	Plouégat-Guérand	Plouégat-Guérand	Плуега-Геран
fr	France	Brittany	Plouescat	Plouescat	Плускат
fr	France	Brittany	Plouézec	Plouézec	Плуезек
fr	France	Brittany	Plougasnou	Plougasnou	Плугану
fr	France	Brittany	Plougonven	Plougonven	Плугонван
fr	France	Brittany	Plouguerneau	Plouguerneau	Плугерно
fr	France	Brittany	Plouguiel	Plouguiel	Плугиель|Плугіель
fr	France	Brittany	Plouha	Plouha	Плуа
fr	France	Brittany	Plouhinec (Finistère)	Plouhinec (Finistère)	Плуинек (Финистер)|Плуїнек (Фіністер)
fr	France	Brittany	Morlaix	Morlaix	Морле (Финистер)|Морле|Морле (Фіністер)
fr	France	Brittany	Ploulec'h	Ploulec'h	Плулек
fr	France	Brittany	Ploumilliau	Ploumilliau	Плумильйо|Плумільйо
fr	France	Brittany	Ploumoguer	Ploumoguer	Плумоге
fr	France	Brittany	Plouzané	Plouzané	Плузане
fr	France	Brittany	Plozévet	Plozévet	Плозеве
fr	France	Brittany	Plufur	Plufur	Плюфюр
fr	France	Brittany	Pluzunet	Pluzunet	Плюзюне
fr	France	Brittany	Poullan-sur-mer	Poullan-sur-Mer	Пуллан-сюр-Мер
fr	France	Brittany	Pommerit-le-Vicomte	Pommerit-le-Vicomte	Поммери-ле-Виконт|Поммері-ле-Віконт
fr	France	Brittany	Pont-l'Abbé	Pont-l'Abbé	Пон-л'Аббе
fr	France	Brittany	Pontrieux	Pontrieux	Понрие|Понріє
fr	France	Brittany	Porspoder	Porspoder	Порсподе
fr	France	Brittany	Port-Navalo	Port-Navalo	
fr	France	Brittany	Pouldreuzic	Pouldreuzic	Пульдрезик|Пульдрезік
fr	France	Brittany	Primelin	Primelin	Примелен
fr	France	Brittany	Quemper-Guézennec	Quemper-Guézennec	Кампе-Гезеннек
fr	France	Brittany	Quiberon	Quiberon	Киберон|Кіберон
fr	France	Brittany	Quimper	Quimper	Кемпер
fr	France	Brittany	Quimperlé	Quimperlé	Кемперле
fr	France	Brittany	Rennes	Rennes	Горад Рэн|Рэн (горад)|Рен|Ренн|Рен (Француска)
fr	France	Brittany	Riantec	Riantec	Рьянтек|Р'янтек
fr	France	Brittany	Rochefort-en-Terre	Rochefort-en-Terre	Рошфор-ан-Терр
fr	France	Brittany	Roscanvel	Roscanvel	Росканвель
fr	France	Brittany	Roscoff	Roscoff	Роскофф|Роскоф
fr	France	Brittany	Roz-Landrieux	Roz-Landrieux	Роз-Ландрие|Роз-Ландріє
fr	France	Brittany	Saint-Armel (Lasné)	Saint-Armel (Morbihan)	Сент-Армель (Морбиан)|Сент-Армель (Морбіан)
fr	France	Brittany	Saint-Brieuc	Saint-Brieuc	Сэн-Брыё|Сен-Брие|Сен-Бриё|Сен-Бріє
fr	France	Brittany	Saint-Eloy	Woippy	Вуаппи|Вуаппі
fr	France	Brittany	Saint-Gilles-les-Bois	Saint-Gilles-les-Bois	Сен-Жиль-ле-Буа
fr	France	Brittany	Saint-Jean-du-Doigt	Saint-Jean-du-Doigt	Сен-Жан-дю-Дуа
fr	France	Brittany	Saint-Lunaire	Saint-Lunaire	Сен-Люнер
fr	France	Brittany	Saint-Malo	Saint-Malo	Сен Мало|Сен-Мало
fr	France	Brittany	Saint-Pabu	Saint-Pabu	Сен-Пабю
fr	France	Brittany	Saint-Quay-Portrieux	Saint-Quay-Portrieux	Сен-Ке-Поррие|Сен-Ке-Порріє
fr	France	Brittany	Sarzeau	Sarzeau	Сарзо|Сарзо (Бретань)
fr	France	Brittany	Sibiril	Sibiril	Сибирий|Сібірій
fr	France	Brittany	Sizun	Sizun	Сизен|Сізен
fr	France	Brittany	Saint-Michel-en-Grève	Saint-Michel-en-Grève	Сен-Мишель-ан-Грев|Сен-Мішель-ан-Грев
fr	France	Brittany	Saint-Renan	Saint-Renan	Сен-Ренан
fr	France	Brittany	Taulé	Taulé	Толе
fr	France	Brittany	Trédrez-Locquémeau	Trédrez-Locquémeau	Тредре-Локемо
fr	France	Brittany	Trégastel	Trégastel	Трегастель
fr	France	Brittany	Trégueux	Trégueux	Треге
fr	France	Brittany	Tréguier	Tréguier	Трегие|Трегье|Трегіє
fr	France	Brittany	Trégunc	Trégunc	Трегенк
fr	France	Brittany	Trélévern	Trélévern	Трелеверн
fr	France	Brittany	Trestel	Trévou-Tréguignec	Треву-Трегиньек|Треву-Трегіньєк
fr	France	Brittany	Trévou-Tréguignec	Trévou-Tréguignec	Треву-Трегиньек|Треву-Трегіньєк
fr	France	Brittany	Vannes	Vannes	Ван (Франция)|Ванн|Ван (Француска)
fr	France	Brittany	Béganne	Béganne	Беганн|Беган
fr	France	Brittany	Berric	Berric	Беррик|Берик
fr	France	Brittany	Beuzec-Cap-Sizun	Beuzec-Cap-Sizun	Безек-Кап-Сизен|Безек Кап Сизен|Безек-Кап-Сізен
fr	France	Brittany	Saint-Marcan	Saint-Marcan	Сен-Маркан
fr	France	Brittany	Brignogan-Plage	Brignogan-Plages	Бриньоган-Плаж|Брињоган Плаж
fr	France	Brittany	Buhulien	Lannion	Ланнион|Ланьон|Ланніон
fr	France	Brittany	Camaret-sur-Mer	Camaret-sur-Mer	Камаре-сюр-Мер|Камаре на Мору
fr	France	Brittany	Cancale	Cancale	Горад Канкаль|Канкаль|Канкал
fr	France	Brittany	Coat-Méal	Coat-Méal	Коа-Меаль|Коа Меал
fr	France	Brittany	Créhen	Créhen	Креан
fr	France	Brittany	Dirinon	Dirinon	Диринон|Діринон
fr	France	Brittany	Douarnenez	Douarnenez	Дуарнене|Дуарненез
fr	France	Brittany	Le Faou	Le Faou	Ле-Фау
fr	France	Brittany	Gavres	Gâvres	Гавр (Морбиан)|Гавр (Морбијан)|Гавр (Морбіан)
fr	France	Brittany	Gouézec	Gouézec	Гуезек
fr	France	Brittany	Guénin	Guénin	Генен (Морбиан)|Генен (Морбіан)
fr	France	Brittany	Guipavas	Guipavas	Гипава|Гіпава
fr	France	Brittany	Hénanbihen	Hénanbihen	Енанбиан|Енанбіан
fr	France	Brittany	Hillion	Hillion	Иллион|Ілліон
fr	France	Brittany	Ile-Tudy	Île-Tudy	Иль-Тюди|Іль-Тюді
fr	France	Brittany	La Fresnais	La Fresnais	Ла-Френе (Иль и Вилен)|Ла-Френе (Іль і Вілен)
fr	France	Brittany	Lancerf	Gare de Lancerf	
fr	France	Brittany	La Gouèsniere	La Gouesnière	Ла-Гуеньер|Ла-Гуеньєр
fr	France	Brittany	Landéda	Landéda	Ландеда
fr	France	Brittany	Langueux	Langueux	Ланге (Кот-д'Армор)
fr	France	Brittany	Laniscat	Laniscat	Ланиска|Ланіска
fr	France	Brittany	Lanmodez	Lanmodez	Ланмоде
fr	France	Brittany	Le Faouet	Le Faouët	Ле-Фауе
fr	France	Brittany	Le Folgoet	Le Folgoët	Ле-Фольгое
fr	France	Brittany	Lesneven	Lesneven	Леневан
fr	France	Brittany	Locmaria-Plouzané	Locmaria-Plouzané	Локмарья-Плузане|Локмар'я-Плузане
fr	France	Brittany	Logonna-Daoulas	Logonna-Daoulas	Логонна-Даула
fr	France	Brittany	Loperhet	Loperhet	Лопере
fr	France	Brittany	Matignon	Matignon	
fr	France	Brittany	Mûr-de-Bretagne	Mûr-de-Bretagne	Мюр-де-Бретань
fr	France	Brittany	Melon	Melon	
fr	France	Brittany	Mont-Dol	Mont-Dol	Мон-Доль
fr	France	Brittany	Névez	Névez	Неве
fr	France	Brittany	Noyal-Muzillac	Noyal-Muzillac	Нуаяль-Мюзияк|Нуаяль-Мюзіяк
fr	France	Brittany	Pentrez-Plage	Saint-Nic	Сен-Ник|Сен-Нік
fr	France	Brittany	Pléneuf-Val-André	Pléneuf-Val-André	Пленеф-Валь-Андре
fr	France	Brittany	Plogastel-Saint-Germain	Plogastel-Saint-Germain	Плогастель-Сен-Жермен
fr	France	Brittany	Plogonnec	Plogonnec	Плогоннек
fr	France	Brittany	Plomelin	Plomelin	Пломелен
fr	France	Brittany	Plonévez-Porzay	Plonévez-Porzay	Плоневе-Порзе
fr	France	Brittany	Plouagat	Plouagat	Плуага
fr	France	Brittany	Ploubalay	Ploubalay	Плубале
fr	France	Brittany	Ploudalmézeau	Ploudalmézeau	Плудальмезо
fr	France	Brittany	Ploudaniel	Ploudaniel	Плуданьель|Плуданьєль
fr	France	Brittany	Plouër-sur-Rance	Plouër-sur-Rance	Плуер-сюр-Ранс
fr	France	Brittany	Plougastel-Daoulas	Plougastel-Daoulas	Плугастель-Даула|Плугастель
fr	France	Brittany	Plougonvelin	Plougonvelin	Плугонвелен
fr	France	Brittany	Plougoulm	Plougoulm	Плугульм
fr	France	Brittany	Plouguin	Plouguin	Плугин|Плугін
fr	France	Brittany	Plouharnel	Plouharnel	Плуарнель
fr	France	Brittany	Plouider	Plouider	Плуиде|Плуїде
fr	France	Brittany	Plouigneau	Plouigneau	Плуиньо|Плуїньо
fr	France	Brittany	Saint-Pol-de-Léon	Saint-Pol-de-Léon	Сен-Поль-де-Леон
fr	France	Brittany	Saint-Broladre	Saint-Broladre	Сен-Броладр
fr	France	Brittany	Saint-Coulomb	Saint-Coulomb	Сен-Кулом
fr	France	Brittany	Saint-Gildas-de-Rhuys	Saint-Gildas-de-Rhuys	Сен-Жильда-де-Рюи|Сен-Жильда-де-Рюї
fr	France	Brittany	Plounéour-Trèz	Plounéour-Trez	Плоюнеур-Тре
fr	France	Brittany	Plouvien	Plouvien	Плувьян|Плув'ян
fr	France	Brittany	Plovan	Plovan	Плован
fr	France	Brittany	Pluguffan	Pluguffan	Плюгюффан
fr	France	Brittany	Pont-Aven	Pont-Aven	Пон-Аван|Понт-Авен
fr	France	Brittany	Portsall	Portsall	
fr	France	Brittany	Quistinic	Quistinic	Кистиник|Кістінік
fr	France	Brittany	Rosporden	Rosporden	Роспордан
fr	France	Brittany	Saint-Briac-sur-Mer	Saint-Briac-sur-Mer	Сен-Бриак-сюр-Мер|Сен-Бріак-сюр-Мер
fr	France	Brittany	Iffendic	Iffendic	Иффандик|Іффандік
fr	France	Brittany	Saint-Coulitz	Saint-Coulitz	Сен-Кули|Сен-Кулі
fr	France	Brittany	Saint-Gilles-Vieux-Marché	Saint-Gilles-Vieux-Marché	Сен-Жиль-Вье-Марше|Сен-Жиль-В'є-Марше
fr	France	Brittany	Saint-Pierre-de-Plesguen	Saint-Pierre-de-Plesguen	Сен-Пьерр-де-Плеган|Сен-П'єрр-де-Плеган
fr	France	Brittany	Santec	Santec	Сантек
fr	France	Brittany	Trédaniel	Trédaniel	Треданьель|Треданьєль
fr	France	Brittany	Tréglonou	Tréglonou	Треглону
fr	France	Brittany	Tréogat	Tréogat	Треога
fr	France	Brittany	Trévéneuc	Tréveneuc	Тревенек
fr	France	Brittany	Plouasné	Plouasne	Плуан
fr	France	Brittany	Pointe du Raz	Pointe du Raz	Пуэнт-дю-Ра
fr	France	Brittany	Bannalec	Bannalec	Банналек|Баналек
fr	France	Brittany	Begard	Bégard	Бегар|Бегар (Приморје)
fr	France	Brittany	Carnoët	Carnoët	Карное
fr	France	Brittany	Cherrueix	Cherrueix	Шеррюе|Шерије (Ил и Вилен)
fr	France	Brittany	Locquéméau	Trédrez-Locquémeau	Тредре-Локемо
fr	France	Brittany	Le Tour-du-Parc	Le Tour-du-Parc	Ле-Тур-дю-Парк
fr	France	Brittany	Meucon	Meucon	Мекон
fr	France	Brittany	Mohon	Mohon	Моон
fr	France	Brittany	Plouenan	Plouénan	Плуенан
fr	France	Brittany	Pluneret	Pluneret	Плюнере
fr	France	Brittany	Prat	Prat	Пра
fr	France	Brittany	Treflez	Tréflez	Трефле
fr	France	Brittany	Muzillac	Muzillac	Мюзияк|Мюзіяк
fr	France	Brittany	Nivillac	Nivillac	Нивиллак|Нівіллак
fr	France	Brittany	Plounérin	Plounérin	Плунерен
fr	France	Brittany	Saint-Thurien	Saint-Thurien	Сен-Тюр'ян
fr	France	Brittany	Argentré-du-Plessis	Argentré-du-Plessis	Аржантре-дю-Плесси|Аржантре ди Плеси|Аржантре-дю-Плессі
fr	France	Brittany	Baguer-Pican	Baguer-Pican	Баге-Пикан|Баге Пикан|Баге-Пікан
fr	France	Brittany	Baguer-Morvan	Baguer-Morvan	Баге-Морван|Баге Морван
fr	France	Brittany	Bruc-sur-Aff	Bruc-sur-Aff	Брюк-сюр-Афф|Брик сир Аф
fr	France	Brittany	Saint-Georges-de-Gréhaigne	Saint-Georges-de-Gréhaigne	Сен-Жорж-де-Греень
fr	France	Brittany	La Boussac	La Boussac	Ла-Буссак
fr	France	Brittany	Lillemer	Lillemer	Лиеме|Лієме
fr	France	Brittany	Saint-Médard-sur-Ille	Saint-Médard-sur-Ille	Сен-Медар-сюр-Иль|Сен-Медар-сюр-Іль
fr	France	Brittany	Saint-Méloir-des-Ondes	Saint-Méloir-des-Ondes	Сен-Мелуар-дез-Онд
fr	France	Brittany	Miniac-Morvan	Miniac-Morvan	Миньяк-Морван|Міньяк-Морван
fr	France	Brittany	Plerguer	Plerguer	Плерге
fr	France	Brittany	Poilley	Poilley	Пуалле
fr	France	Brittany	Saint-Guinoux	Saint-Guinoux	Сен-Гину|Сен-Гіну
fr	France	Brittany	Saint-Suliac	Saint-Suliac	Сен-Сюльяк
fr	France	Brittany	Tremblay	Tremblay	Трамбле
fr	France	Brittany	Tinteniac	Tinténiac	Тентеньяк
fr	France	Brittany	Trans-la-Foret	Trans-la-Forêt	Тран-ла-Форе
fr	France	Brittany	Calan	Calan	Калан (Морбиан)|Калан (Морбијан)|Калан (Морбіан)
fr	France	Brittany	Gestel	Gestel	
fr	France	Brittany	Plescop	Plescop	Плеско
fr	France	Brittany	Surzur	Surzur	Сюрзюр
fr	France	Brittany	Commana	Commana	Коммана|Комана
fr	France	Brittany	Goulien	Goulien	Гульян|Гулијен
fr	France	Brittany	Kerfany-les-Pins	Moëlan-sur-Mer	Моелан-сюр-Мер
fr	France	Brittany	Kernoues	Kernouës	Кернуе
fr	France	Brittany	Lanarvily	Lanarvily	Ланарвили|Ланарвілі
fr	France	Brittany	Le Conquet	Le Conquet	Ле-Конке|Конге
fr	France	Brittany	Lampaul-Ploudalmezeau	Lampaul-Ploudalmézeau	Ламполь-Плудальмезо
fr	France	Brittany	Lampaul-Plouarzel	Lampaul-Plouarzel	Ламполь-Плуарзель
fr	France	Brittany	Lesconil	Plobannalec-Lesconil	Плобанналек-Лесконий|Плобанналек-Лесконій
